horizon,model_id,model_label,domain12,domain_label,window_start,window_end,n,spearman,status,overall_n_oof,overall_spearman
3,strict,Strict 7,astronomy_space,Astronomy & space,2006,2008,755,0.7947999506388652,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2007,2009,790,0.7929177623252074,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2008,2010,823,0.7884459801164998,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2009,2011,780,0.7654888678069038,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2010,2012,778,0.7650299010426449,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2011,2013,825,0.7645673436894702,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2012,2014,889,0.7910990761620638,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2013,2015,974,0.7950135151426186,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2014,2016,1013,0.7921101771058939,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2015,2017,1264,0.7980364269244657,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2016,2018,1476,0.7553451777991872,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2017,2019,1705,0.7437159226012184,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2018,2020,1679,0.7262838116031126,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2019,2021,1621,0.7171861402851697,reliable,396300,0.6994743713368489
3,strict,Strict 7,astronomy_space,Astronomy & space,2020,2022,1643,0.6946537983958634,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1986,1988,2285,0.6801302289165458,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1987,1989,2381,0.6778240868895713,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1988,1990,2428,0.7098493769731694,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1989,1991,2401,0.7156090677259154,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1990,1992,2486,0.7096192558527054,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1991,1993,2605,0.7182419650114846,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1992,1994,2629,0.7046598870244074,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1993,1995,2661,0.6905750537237697,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1994,1996,2737,0.685329809877818,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1995,1997,2966,0.6720164422552288,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1996,1998,3077,0.6741650553037778,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1997,1999,3771,0.7311465694460263,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1998,2000,4425,0.7606735007238281,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,1999,2001,5142,0.7821171651073576,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2000,2002,5030,0.7700152700306612,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2001,2003,4858,0.759735792650365,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2002,2004,4509,0.7565998775149538,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2003,2005,4463,0.7612779435094746,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2004,2006,4565,0.7743816931813137,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2005,2007,4713,0.7828720824815513,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2006,2008,4913,0.7987084151476385,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2007,2009,5117,0.8112502640245298,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2008,2010,5371,0.8069616217409455,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2009,2011,5608,0.7931328505547502,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2010,2012,6145,0.7819355675369128,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2011,2013,7143,0.7695707300634124,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2012,2014,8806,0.7485389581371635,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2013,2015,12528,0.6834321142138838,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2014,2016,19384,0.597972359730843,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2015,2017,26772,0.5396320865334723,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2016,2018,29530,0.522215367085177,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2017,2019,29710,0.5253656613531221,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2018,2020,28401,0.5359559116471203,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2019,2021,29498,0.5326144563108697,reliable,396300,0.6994743713368489
3,strict,Strict 7,life_molecular,Life & molecular sciences,2020,2022,28954,0.5543191501588735,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1986,1988,396,0.6658172012248994,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1987,1989,401,0.663445736504398,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1988,1990,363,0.7317319058441741,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1989,1991,324,0.7097230615317243,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1990,1992,306,0.7055430495489344,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1991,1993,265,0.7077156287118379,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1992,1994,233,0.7463731738229694,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1993,1995,234,0.7200347970011481,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1994,1996,250,0.7163239265449409,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1995,1997,261,0.7005375287162122,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1996,1998,297,0.7109322145417525,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1997,1999,370,0.6971222145760372,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1998,2000,444,0.6884044329623961,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,1999,2001,491,0.6801932136685345,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2000,2002,501,0.7337240873829816,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2001,2003,494,0.7192034952176918,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2002,2004,471,0.733144313410155,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2003,2005,486,0.7353168730699716,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2004,2006,661,0.7624943115819582,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2005,2007,916,0.7824217402831564,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2006,2008,1109,0.8025621451198943,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2007,2009,1174,0.8243725143037534,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2008,2010,1189,0.8157994057363654,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2009,2011,1230,0.7972162892070498,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2010,2012,1402,0.7757199350015223,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2011,2013,1842,0.752598779249876,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2012,2014,2463,0.7210242122040131,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2013,2015,3440,0.6829143574812052,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2014,2016,4611,0.6299714865159783,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2015,2017,5597,0.5956570781261308,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2016,2018,5753,0.5881689110159293,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2017,2019,5452,0.5974794144575297,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2018,2020,5147,0.6022247412149176,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2019,2021,5284,0.5824690502132494,reliable,396300,0.6994743713368489
3,strict,Strict 7,physics,Physics,2020,2022,5605,0.5905253686683589,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1986,1988,125,0.7138156424713193,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1987,1989,136,0.7075007284743948,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1988,1990,148,0.6961525337674835,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1989,1991,138,0.6922137088776541,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1990,1992,131,0.7579688113368118,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1991,1993,127,0.8144344221013048,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1992,1994,122,0.7664511767271567,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1993,1995,126,0.7386833091497499,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1994,1996,142,0.686889668165626,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1995,1997,146,0.6866047275806028,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1996,1998,166,0.7432641093423965,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1997,1999,191,0.7967177711576797,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1998,2000,227,0.7909741691401668,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1999,2001,255,0.8232956459662168,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2000,2002,241,0.8636864461557926,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2001,2003,234,0.8634813600349844,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2002,2004,224,0.8244067913402008,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2003,2005,210,0.8193288330231787,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2004,2006,199,0.8048280613874018,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2005,2007,167,0.8366400083627497,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2006,2008,166,0.8663151501454799,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2007,2009,164,0.8457024406068111,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2008,2010,176,0.8037666708972101,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2009,2011,201,0.8139975864138068,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2010,2012,237,0.8545780938496715,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2011,2013,301,0.8282308321124401,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2012,2014,379,0.7989199349090889,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2013,2015,540,0.7773781398236506,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2014,2016,862,0.6725461050532656,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2015,2017,1282,0.6213789857797682,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2016,2018,1514,0.5622314227193264,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2017,2019,1576,0.55554152743245,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2018,2020,1557,0.5632378220875139,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2019,2021,1667,0.5434238636821056,reliable,396300,0.6994743713368489
3,strict,Strict 7,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2020,2022,1680,0.5539612898516939,reliable,396300,0.6994743713368489
3,strict,Strict 7,materials_nanoscience,Materials & nanoscience,1986,1988,186,0.6038691494730261,reliable,396300,0.6994743713368489
3,strict,Strict 7,materials_nanoscience,Materials & nanoscience,1987,1989,177,0.6937404449861172,reliable,396300,0.6994743713368489
3,strict,Strict 7,materials_nanoscience,Materials & nanoscience,1988,1990,154,0.7399858015793425,reliable,396300,0.6994743713368489
3,strict,Strict 7,materials_nanoscience,Materials & nanoscience,1989,1991,158,0.7806262417568917,reliable,396300,0.6994743713368489
3,strict,Strict 7,materials_nanoscience,Materials & nanoscience,1990,1992,162,0.7436505039763013,reliable,396300,0.6994743713368489
3,strict,Strict 7,materials_nanoscience,Materials & nanoscience,1991,1993,167,0.7532479301158538,reliable,396300,0.6994743713368489
